Chr	Start	End	Value	Color
4	31700001	31800000	3888	1f78b4
4	31800001	31900000	4389	1f78b4
4	31900001	32000000	2136	1f78b4
4	32000001	32100000	6857	1f78b4
4	32100001	32200000	2835	1f78b4
4	32200001	32300000	8051	1f78b4
4	32300001	32400000	2186	1f78b4
4	32400001	32500000	3674	1f78b4
4	32500001	32600000	3798	1f78b4
4	32600001	32700000	2378	1f78b4
4	32700001	32800000	9935	1f78b4
4	32800001	32900000	1926	1f78b4
4	32900001	33000000	2843	1f78b4
4	33000001	33100000	1772	1f78b4
4	33100001	33200000	4719	1f78b4
4	33200001	33300000	4491	1f78b4
4	33300001	33400000	2740	1f78b4
4	33400001	33500000	2390	1f78b4
4	33500001	33600000	1672	1f78b4
4	33600001	33700000	1836	1f78b4
4	33700001	33800000	1269	1f78b4
4	33800001	33900000	1391	1f78b4
4	33900001	34000000	2044	1f78b4
4	34000001	34100000	1516	1f78b4
4	34100001	34200000	2815	1f78b4
4	34200001	34300000	1440	1f78b4
4	34300001	34400000	1912	1f78b4
4	34400001	34500000	1041	1f78b4
4	34500001	34600000	1984	1f78b4
4	34600001	34700000	2154	1f78b4
4	34700001	34800000	4015	1f78b4
4	34800001	34900000	5693	1f78b4
4	34900001	35000000	1978	1f78b4
4	35000001	35100000	2083	1f78b4
4	35100001	35200000	2571	1f78b4
4	35200001	35300000	2964	1f78b4
4	35300001	35400000	2219	1f78b4
4	35400001	35500000	995	1f78b4
5	1	100000	4108	1f78b4
5	100001	200000	7342	1f78b4
5	200001	300000	1850	1f78b4
5	300001	400000	2554	1f78b4
5	400001	500000	2257	1f78b4
5	500001	600000	5247	1f78b4
5	600001	700000	3684	1f78b4
5	700001	800000	8937	1f78b4
5	800001	900000	3972	1f78b4
5	900001	1000000	3016	1f78b4
5	1000001	1100000	6753	1f78b4
5	1100001	1200000	2489	1f78b4
5	1200001	1300000	6625	1f78b4
5	1300001	1400000	7237	1f78b4
5	1400001	1500000	2130	1f78b4
5	1500001	1600000	3374	1f78b4
5	1600001	1700000	2681	1f78b4
5	1700001	1800000	6941	1f78b4
5	1800001	1900000	9053	1f78b4
5	1900001	2000000	6584	1f78b4
5	2000001	2100000	3248	1f78b4
5	2100001	2200000	4419	1f78b4
5	2200001	2300000	4308	1f78b4
5	2300001	2400000	6705	1f78b4
5	2400001	2500000	3570	1f78b4
5	2500001	2600000	3305	1f78b4
5	2600001	2700000	4912	1f78b4
5	2700001	2800000	2777	1f78b4
5	2800001	2900000	1438	1f78b4
5	2900001	3000000	1572	1f78b4
5	3000001	3100000	2739	1f78b4
5	3100001	3200000	2402	1f78b4
5	3200001	3300000	1936	1f78b4
5	3300001	3400000	2989	1f78b4
5	3400001	3500000	4137	1f78b4
5	3500001	3600000	6500	1f78b4
5	3600001	3700000	4108	1f78b4
5	3700001	3800000	2521	1f78b4
5	3800001	3900000	2795	1f78b4
5	3900001	4000000	3138	1f78b4
5	4000001	4100000	2258	1f78b4
5	4100001	4200000	3239	1f78b4
5	4200001	4300000	3485	1f78b4
5	4300001	4400000	6382	1f78b4
5	4400001	4500000	1777	1f78b4
5	4500001	4600000	1771	1f78b4
5	4600001	4700000	6837	1f78b4
5	4700001	4800000	3774	1f78b4
5	4800001	4900000	5206	1f78b4
5	4900001	5000000	3541	1f78b4
5	5000001	5100000	3916	1f78b4
5	5100001	5200000	2730	1f78b4
5	5200001	5300000	2673	1f78b4
5	5300001	5400000	2598	1f78b4
5	5400001	5500000	3061	1f78b4
5	5500001	5600000	4391	1f78b4
5	5600001	5700000	13160	1f78b4
5	5700001	5800000	8504	1f78b4
5	5800001	5900000	8287	1f78b4
5	5900001	6000000	2110	1f78b4
5	6000001	6100000	2929	1f78b4
5	6100001	6200000	5910	1f78b4
5	6200001	6300000	3198	1f78b4
5	6300001	6400000	4333	1f78b4
5	6400001	6500000	3971	1f78b4
5	6500001	6600000	2828	1f78b4
5	6600001	6700000	3933	1f78b4
5	6700001	6800000	3420	1f78b4
5	6800001	6900000	3409	1f78b4
5	6900001	7000000	2971	1f78b4
5	7000001	7100000	5501	1f78b4
5	7100001	7200000	4439	1f78b4
5	7200001	7300000	3396	1f78b4
5	7300001	7400000	3262	1f78b4
5	7400001	7500000	2989	1f78b4
5	7500001	7600000	4025	1f78b4
5	7600001	7700000	3149	1f78b4
5	7700001	7800000	10905	1f78b4
5	7800001	7900000	3858	1f78b4
5	7900001	8000000	3924	1f78b4
5	8000001	8100000	3059	1f78b4
5	8100001	8200000	3933	1f78b4
5	8200001	8300000	4147	1f78b4
5	8300001	8400000	12005	1f78b4
5	8400001	8500000	3977	1f78b4
5	8500001	8600000	3213	1f78b4
5	8600001	8700000	6719	1f78b4
5	8700001	8800000	12405	1f78b4
5	8800001	8900000	3351	1f78b4
5	8900001	9000000	3189	1f78b4
5	9000001	9100000	4396	1f78b4
5	9100001	9200000	2363	1f78b4
5	9200001	9300000	3017	1f78b4
5	9300001	9400000	4464	1f78b4
5	9400001	9500000	3699	1f78b4
5	9500001	9600000	2887	1f78b4
5	9600001	9700000	3326	1f78b4
5	9700001	9800000	4071	1f78b4
5	9800001	9900000	3297	1f78b4
5	9900001	10000000	5767	1f78b4
5	10000001	10100000	4071	1f78b4
5	10100001	10200000	2666	1f78b4
5	10200001	10300000	2440	1f78b4
5	10300001	10400000	2882	1f78b4
5	10400001	10500000	5224	1f78b4
5	10500001	10600000	3564	1f78b4
5	10600001	10700000	3799	1f78b4
5	10700001	10800000	3343	1f78b4
5	10800001	10900000	2674	1f78b4
5	10900001	11000000	3056	1f78b4
5	11000001	11100000	2768	1f78b4
5	11100001	11200000	3106	1f78b4
5	11200001	11300000	2517	1f78b4
5	11300001	11400000	2463	1f78b4
5	11400001	11500000	2539	1f78b4
5	11500001	11600000	4580	1f78b4
5	11600001	11700000	2435	1f78b4
5	11700001	11800000	3033	1f78b4
5	11800001	11900000	5086	1f78b4
5	11900001	12000000	3489	1f78b4
5	12000001	12100000	2404	1f78b4
5	12100001	12200000	2836	1f78b4
5	12200001	12300000	3278	1f78b4
5	12300001	12400000	3674	1f78b4
5	12400001	12500000	2709	1f78b4
5	12500001	12600000	2871	1f78b4
5	12600001	12700000	2091	1f78b4
5	12700001	12800000	2889	1f78b4
5	12800001	12900000	2389	1f78b4
5	12900001	13000000	4518	1f78b4
5	13000001	13100000	1354	1f78b4
5	13100001	13200000	3434	1f78b4
5	13200001	13300000	3838	1f78b4
5	13300001	13400000	2898	1f78b4
5	13400001	13500000	2173	1f78b4
5	13500001	13600000	2252	1f78b4
5	13600001	13700000	2888	1f78b4
5	13700001	13800000	3325	1f78b4
5	13800001	13900000	17061	1f78b4
5	13900001	14000000	14372	1f78b4
5	14000001	14100000	10377	1f78b4
5	14100001	14200000	3533	1f78b4
5	14200001	14300000	4791	1f78b4
5	14300001	14400000	3170	1f78b4
5	14400001	14500000	2298	1f78b4
5	14500001	14600000	3632	1f78b4
5	14600001	14700000	2913	1f78b4
5	14700001	14800000	2591	1f78b4
5	14800001	14900000	2904	1f78b4
5	14900001	15000000	4176	1f78b4
5	15000001	15100000	4435	1f78b4
5	15100001	15200000	13749	1f78b4
5	15200001	15300000	18266	1f78b4
5	15300001	15400000	3923	1f78b4
5	15400001	15500000	3935	1f78b4
5	15500001	15600000	10572	1f78b4
5	15600001	15700000	19365	1f78b4
5	15700001	15800000	6972	1f78b4
5	15800001	15900000	8757	1f78b4
5	15900001	16000000	17625	1f78b4
5	16000001	16100000	7356	1f78b4
5	16100001	16200000	9275	1f78b4
5	16200001	16300000	6805	1f78b4
5	16300001	16400000	2580	1f78b4
5	16400001	16500000	3159	1f78b4
5	16500001	16600000	4076	1f78b4
5	16600001	16700000	2916	1f78b4
5	16700001	16800000	4365	1f78b4
5	16800001	16900000	2840	1f78b4
5	16900001	17000000	2331	1f78b4
5	17000001	17100000	3718	1f78b4
5	17100001	17200000	8557	1f78b4
5	17200001	17300000	9740	1f78b4
5	17300001	17400000	2791	1f78b4
5	17400001	17500000	9289	1f78b4
5	17500001	17600000	6780	1f78b4
5	17600001	17700000	2931	1f78b4
5	17700001	17800000	7760	1f78b4
5	17800001	17900000	2668	1f78b4
5	17900001	18000000	4322	1f78b4
5	18000001	18100000	3571	1f78b4
5	18100001	18200000	3438	1f78b4
5	18200001	18300000	5399	1f78b4
5	18300001	18400000	9661	1f78b4
5	18400001	18500000	6273	1f78b4
5	18500001	18600000	20368	1f78b4
5	18600001	18700000	3392	1f78b4
5	18700001	18800000	3209	1f78b4
5	18800001	18900000	2679	1f78b4
5	18900001	19000000	5246	1f78b4
5	19000001	19100000	2640	1f78b4
5	19100001	19200000	4017	1f78b4
5	19200001	19300000	7025	1f78b4
5	19300001	19400000	3461	1f78b4
5	19400001	19500000	5200	1f78b4
5	19500001	19600000	7580	1f78b4
5	19600001	19700000	3262	1f78b4
5	19700001	19800000	3101	1f78b4
5	19800001	19900000	3043	1f78b4
5	19900001	20000000	2227	1f78b4
5	20000001	20100000	5828	1f78b4
5	20100001	20200000	2853	1f78b4
5	20200001	20300000	3283	1f78b4
5	20300001	20400000	3260	1f78b4
5	20400001	20500000	3179	1f78b4
5	20500001	20600000	3415	1f78b4
5	20600001	20700000	3460	1f78b4
5	20700001	20800000	5968	1f78b4
5	20800001	20900000	5655	1f78b4
5	20900001	21000000	5049	1f78b4
5	21000001	21100000	1964	1f78b4
5	21100001	21200000	2591	1f78b4
5	21200001	21300000	2353	1f78b4
5	21300001	21400000	3286	1f78b4
5	21400001	21500000	2598	1f78b4
5	21500001	21600000	1925	1f78b4
5	21600001	21700000	2810	1f78b4
5	21700001	21800000	1962	1f78b4
5	21800001	21900000	1887	1f78b4
5	21900001	22000000	3651	1f78b4
5	22000001	22100000	6255	1f78b4
5	22100001	22200000	3827	1f78b4
5	22200001	22300000	3058	1f78b4
5	22300001	22400000	2793	1f78b4
5	22400001	22500000	3156	1f78b4
5	22500001	22600000	3937	1f78b4
5	22600001	22700000	2650	1f78b4
5	22700001	22800000	2104	1f78b4
5	22800001	22900000	2961	1f78b4
5	22900001	23000000	3352	1f78b4
5	23000001	23100000	2832	1f78b4
5	23100001	23200000	2591	1f78b4
5	23200001	23300000	11258	1f78b4
5	23300001	23400000	3352	1f78b4
5	23400001	23500000	3279	1f78b4
5	23500001	23600000	4620	1f78b4
5	23600001	23700000	2312	1f78b4
5	23700001	23800000	4425	1f78b4
5	23800001	23900000	5415	1f78b4
5	23900001	24000000	3064	1f78b4
5	24000001	24100000	1754	1f78b4
5	24100001	24200000	8913	1f78b4
5	24200001	24300000	1965	1f78b4
5	24300001	24400000	4557	1f78b4
5	24400001	24500000	2016	1f78b4
5	24500001	24600000	2360	1f78b4
5	24600001	24700000	4747	1f78b4
5	24700001	24800000	3574	1f78b4
5	24800001	24900000	4832	1f78b4
5	24900001	25000000	4105	1f78b4
5	25000001	25100000	3157	1f78b4
5	25100001	25200000	3229	1f78b4
5	25200001	25300000	1863	1f78b4
5	25300001	25400000	1789	1f78b4
5	25400001	25500000	9715	1f78b4
5	25500001	25600000	23123	1f78b4
5	25600001	25700000	1815	1f78b4
5	25700001	25800000	5426	1f78b4
5	25800001	25900000	4183	1f78b4
5	25900001	26000000	6948	1f78b4
5	26000001	26100000	2602	1f78b4
5	26100001	26200000	2022	1f78b4
5	26200001	26300000	2160	1f78b4
5	26300001	26400000	2744	1f78b4
5	26400001	26500000	2439	1f78b4
5	26500001	26600000	1906	1f78b4
5	26600001	26700000	1756	1f78b4
5	26700001	26800000	4218	1f78b4
5	26800001	26900000	1371	1f78b4
5	26900001	27000000	2379	1f78b4
5	27000001	27100000	12841	1f78b4
5	27100001	27200000	1882	1f78b4
5	27200001	27300000	2078	1f78b4
5	27300001	27400000	4861	1f78b4
5	27400001	27500000	4004	1f78b4
5	27500001	27600000	1934	1f78b4
5	27600001	27700000	1732	1f78b4
5	27700001	27800000	1800	1f78b4
5	27800001	27900000	2978	1f78b4
5	27900001	28000000	2339	1f78b4
5	28000001	28100000	7016	1f78b4
5	28100001	28200000	3357	1f78b4
5	28200001	28300000	1538	1f78b4
5	28300001	28400000	3828	1f78b4
5	28400001	28500000	7240	1f78b4
5	28500001	28600000	9877	1f78b4
5	28600001	28700000	2482	1f78b4
5	28700001	28800000	2608	1f78b4
5	28800001	28900000	1767	1f78b4
5	28900001	29000000	2500	1f78b4
5	29000001	29100000	3521	1f78b4
5	29100001	29200000	7873	1f78b4
5	29200001	29300000	2015	1f78b4
5	29300001	29400000	2150	1f78b4
5	29400001	29500000	5538	1f78b4
5	29500001	29600000	1547	1f78b4
5	29600001	29700000	1691	1f78b4
5	29700001	29800000	1956	1f78b4
5	29800001	29900000	5066	1f78b4
5	29900001	29958434	3468	1f78b4
6	1	100000	2389	1f78b4
6	100001	200000	3004	1f78b4
6	200001	300000	1916	1f78b4
6	300001	400000	10673	1f78b4
6	400001	500000	2476	1f78b4
6	500001	600000	2371	1f78b4
6	600001	700000	12978	1f78b4
6	700001	800000	5798	1f78b4
6	800001	900000	2403	1f78b4
6	900001	1000000	1585	1f78b4
6	1000001	1100000	4512	1f78b4
6	1100001	1200000	10966	1f78b4
6	1200001	1300000	4273	1f78b4
6	1300001	1400000	3251	1f78b4
6	1400001	1500000	2606	1f78b4
6	1500001	1600000	2499	1f78b4
6	1600001	1700000	2258	1f78b4
6	1700001	1800000	2766	1f78b4
6	1800001	1900000	3026	1f78b4
6	1900001	2000000	2306	1f78b4
6	2000001	2100000	2190	1f78b4
6	2100001	2200000	3439	1f78b4
6	2200001	2300000	3458	1f78b4
6	2300001	2400000	14167	1f78b4
6	2400001	2500000	10298	1f78b4
6	2500001	2600000	2125	1f78b4
6	2600001	2700000	4591	1f78b4
6	2700001	2800000	3528	1f78b4
6	2800001	2900000	3570	1f78b4
6	2900001	3000000	2343	1f78b4
6	3000001	3100000	3333	1f78b4
6	3100001	3200000	3220	1f78b4
6	3200001	3300000	6160	1f78b4
6	3300001	3400000	3332	1f78b4
6	3400001	3500000	5600	1f78b4
6	3500001	3600000	3702	1f78b4
6	3600001	3700000	2135	1f78b4
6	3700001	3800000	4615	1f78b4
6	3800001	3900000	3167	1f78b4
6	3900001	4000000	2946	1f78b4
6	4000001	4100000	1837	1f78b4
6	4100001	4200000	2769	1f78b4
6	4200001	4300000	4118	1f78b4
6	4300001	4400000	3767	1f78b4
6	4400001	4500000	3020	1f78b4
6	4500001	4600000	4571	1f78b4
6	4600001	4700000	3720	1f78b4
6	4700001	4800000	5062	1f78b4
6	4800001	4900000	9086	1f78b4
6	4900001	5000000	7213	1f78b4
6	5000001	5100000	2535	1f78b4
6	5100001	5200000	2683	1f78b4
6	5200001	5300000	2253	1f78b4
6	5300001	5400000	3862	1f78b4
6	5400001	5500000	2044	1f78b4
6	5500001	5600000	2304	1f78b4
6	5600001	5700000	4612	1f78b4
6	5700001	5800000	9168	1f78b4
6	5800001	5900000	8135	1f78b4
6	5900001	6000000	3296	1f78b4
6	6000001	6100000	5203	1f78b4
6	6100001	6200000	7833	1f78b4
6	6200001	6300000	5403	1f78b4
6	6300001	6400000	13714	1f78b4
6	6400001	6500000	3136	1f78b4
6	6500001	6600000	3281	1f78b4
6	6600001	6700000	3219	1f78b4
6	6700001	6800000	3898	1f78b4
6	6800001	6900000	3359	1f78b4
6	6900001	7000000	4362	1f78b4
6	7000001	7100000	5850	1f78b4
6	7100001	7200000	3972	1f78b4
6	7200001	7300000	16157	1f78b4
6	7300001	7400000	27943	1f78b4
6	7400001	7500000	5817	1f78b4
6	7500001	7600000	4281	1f78b4
6	7600001	7700000	5745	1f78b4
6	7700001	7800000	6613	1f78b4
6	7800001	7900000	2710	1f78b4
6	7900001	8000000	3960	1f78b4
6	8000001	8100000	8199	1f78b4
6	8100001	8200000	9082	1f78b4
6	8200001	8300000	2680	1f78b4
6	8300001	8400000	3600	1f78b4
6	8400001	8500000	4049	1f78b4
6	8500001	8600000	4140	1f78b4
6	8600001	8700000	5569	1f78b4
6	8700001	8800000	2597	1f78b4
6	8800001	8900000	2532	1f78b4
6	8900001	9000000	10286	1f78b4
6	9000001	9100000	7301	1f78b4
6	9100001	9200000	2727	1f78b4
6	9200001	9300000	4406	1f78b4
6	9300001	9400000	4329	1f78b4
6	9400001	9500000	4072	1f78b4
6	9500001	9600000	8199	1f78b4
6	9600001	9700000	9169	1f78b4
6	9700001	9800000	1320	1f78b4
6	9800001	9900000	7047	1f78b4
6	9900001	10000000	3308	1f78b4
6	10000001	10100000	5790	1f78b4
6	10100001	10200000	6147	1f78b4
6	10200001	10300000	5591	1f78b4
6	10300001	10400000	7594	1f78b4
6	10400001	10500000	16385	1f78b4
6	10500001	10600000	17810	1f78b4
6	10600001	10700000	13127	1f78b4
6	10700001	10800000	6471	1f78b4
6	10800001	10900000	6006	1f78b4
6	10900001	11000000	5078	1f78b4
6	11000001	11100000	2678	1f78b4
6	11100001	11200000	10475	1f78b4
6	11200001	11300000	2926	1f78b4
6	11300001	11400000	23294	1f78b4
6	11400001	11500000	10074	1f78b4
6	11500001	11600000	6524	1f78b4
6	11600001	11700000	8571	1f78b4
6	11700001	11800000	5380	1f78b4
6	11800001	11900000	9966	1f78b4
6	11900001	12000000	15051	1f78b4
6	12000001	12100000	9269	1f78b4
6	12100001	12200000	6681	1f78b4
6	12200001	12300000	4161	1f78b4
6	12300001	12400000	8023	1f78b4
6	12400001	12500000	2297	1f78b4
6	12500001	12600000	4924	1f78b4
6	12600001	12700000	8247	1f78b4
6	12700001	12800000	3203	1f78b4
6	12800001	12900000	3801	1f78b4
6	12900001	13000000	4620	1f78b4
6	13000001	13100000	2631	1f78b4
6	13100001	13200000	2356	1f78b4
6	13200001	13300000	3305	1f78b4
6	13300001	13400000	3541	1f78b4
6	13400001	13500000	2616	1f78b4
6	13500001	13600000	2691	1f78b4
6	13600001	13700000	3097	1f78b4
6	13700001	13800000	3075	1f78b4
6	13800001	13900000	10735	1f78b4
6	13900001	14000000	6940	1f78b4
6	14000001	14100000	11013	1f78b4
6	14100001	14200000	27393	1f78b4
6	14200001	14300000	9114	1f78b4
6	14300001	14400000	6080	1f78b4
6	14400001	14500000	18461	1f78b4
6	14500001	14600000	18070	1f78b4
6	14600001	14700000	18903	1f78b4
6	14700001	14800000	27698	1f78b4
6	14800001	14900000	26929	1f78b4
6	14900001	15000000	13920	1f78b4
6	15000001	15100000	16839	1f78b4
6	15100001	15200000	4506	1f78b4
6	15200001	15300000	14592	1f78b4
6	15300001	15400000	7521	1f78b4
6	15400001	15500000	3479	1f78b4
6	15500001	15600000	3433	1f78b4
6	15600001	15700000	2169	1f78b4
6	15700001	15800000	3032	1f78b4
6	15800001	15900000	10048	1f78b4
6	15900001	16000000	9620	1f78b4
6	16000001	16100000	13431	1f78b4
6	16100001	16200000	17768	1f78b4
6	16200001	16300000	3749	1f78b4
6	16300001	16400000	6823	1f78b4
6	16400001	16500000	28212	1f78b4
6	16500001	16600000	10432	1f78b4
6	16600001	16700000	3512	1f78b4
6	16700001	16800000	5947	1f78b4
6	16800001	16900000	3382	1f78b4
6	16900001	17000000	5191	1f78b4
6	17000001	17100000	5765	1f78b4
6	17100001	17200000	3145	1f78b4
6	17200001	17300000	12990	1f78b4
6	17300001	17400000	8623	1f78b4
6	17400001	17500000	4179	1f78b4
6	17500001	17600000	2560	1f78b4
6	17600001	17700000	1639	1f78b4
6	17700001	17800000	144	1f78b4
6	17800001	17900000	2574	1f78b4
6	17900001	18000000	2882	1f78b4
6	18000001	18100000	4004	1f78b4
6	18100001	18200000	9066	1f78b4
6	18200001	18300000	2352	1f78b4
6	18300001	18400000	2883	1f78b4
6	18400001	18500000	1666	1f78b4
6	18500001	18600000	1642	1f78b4
6	18600001	18700000	3195	1f78b4
6	18700001	18800000	4024	1f78b4
6	18800001	18900000	9079	1f78b4
6	18900001	19000000	4424	1f78b4
6	19000001	19100000	6372	1f78b4
6	19100001	19200000	11451	1f78b4
6	19200001	19300000	8408	1f78b4
6	19300001	19400000	2981	1f78b4
6	19400001	19500000	10351	1f78b4
6	19500001	19600000	2480	1f78b4
6	19600001	19700000	17126	1f78b4
6	19700001	19800000	3391	1f78b4
6	19800001	19900000	4935	1f78b4
6	19900001	20000000	4328	1f78b4
6	20000001	20100000	11598	1f78b4
6	20100001	20200000	11306	1f78b4
6	20200001	20300000	3641	1f78b4
6	20300001	20400000	989	1f78b4
6	20400001	20500000	4352	1f78b4
6	20500001	20600000	29215	1f78b4
6	20600001	20700000	5513	1f78b4
6	20700001	20800000	4252	1f78b4
6	20800001	20900000	11832	1f78b4
6	20900001	21000000	6560	1f78b4
6	21000001	21100000	11910	1f78b4
6	21100001	21200000	7979	1f78b4
6	21200001	21300000	7784	1f78b4
6	21300001	21400000	6685	1f78b4
6	21400001	21500000	3775	1f78b4
6	21500001	21600000	4580	1f78b4
6	21600001	21700000	6152	1f78b4
6	21700001	21800000	4195	1f78b4
6	21800001	21900000	3806	1f78b4
6	21900001	22000000	3527	1f78b4
6	22000001	22100000	4809	1f78b4
6	22100001	22200000	15319	1f78b4
6	22200001	22300000	4908	1f78b4
6	22300001	22400000	8288	1f78b4
6	22400001	22500000	9354	1f78b4
6	22500001	22600000	10944	1f78b4
6	22600001	22700000	2793	1f78b4
6	22700001	22800000	1219	1f78b4
6	22800001	22900000	5098	1f78b4
6	22900001	23000000	3443	1f78b4
6	23000001	23100000	17041	1f78b4
6	23100001	23200000	3956	1f78b4
6	23200001	23300000	4999	1f78b4
6	23300001	23400000	7832	1f78b4
6	23400001	23500000	5620	1f78b4
6	23500001	23600000	2226	1f78b4
6	23600001	23700000	5515	1f78b4
6	23700001	23800000	8786	1f78b4
6	23800001	23900000	5761	1f78b4
6	23900001	24000000	8789	1f78b4
6	24000001	24100000	10222	1f78b4
6	24100001	24200000	1958	1f78b4
6	24200001	24300000	1977	1f78b4
6	24300001	24400000	2584	1f78b4
6	24400001	24500000	4792	1f78b4
6	24500001	24600000	2831	1f78b4
6	24600001	24700000	12013	1f78b4
6	24700001	24800000	12808	1f78b4
6	24800001	24900000	5774	1f78b4
6	24900001	25000000	12848	1f78b4
6	25000001	25100000	2379	1f78b4
6	25100001	25200000	4221	1f78b4
6	25200001	25300000	2797	1f78b4
6	25300001	25400000	6219	1f78b4
6	25400001	25500000	3683	1f78b4
6	25500001	25600000	1284	1f78b4
6	25600001	25700000	5586	1f78b4
6	25700001	25800000	3220	1f78b4
6	25800001	25900000	1900	1f78b4
6	25900001	26000000	3215	1f78b4
6	26000001	26100000	5045	1f78b4
6	26100001	26200000	13503	1f78b4
6	26200001	26300000	2592	1f78b4
6	26300001	26400000	2103	1f78b4
6	26400001	26500000	2023	1f78b4
6	26500001	26600000	2580	1f78b4
6	26600001	26700000	2886	1f78b4
6	26700001	26800000	12123	1f78b4
6	26800001	26900000	3916	1f78b4
6	26900001	27000000	6166	1f78b4
6	27000001	27100000	7988	1f78b4
6	27100001	27200000	5844	1f78b4
6	27200001	27300000	2979	1f78b4
6	27300001	27400000	3340	1f78b4
6	27400001	27500000	4811	1f78b4
6	27500001	27600000	3384	1f78b4
6	27600001	27700000	2718	1f78b4
6	27700001	27800000	1881	1f78b4
6	27800001	27900000	2397	1f78b4
6	27900001	28000000	6840	1f78b4
6	28000001	28100000	3392	1f78b4
6	28100001	28200000	2026	1f78b4
6	28200001	28300000	2469	1f78b4
6	28300001	28400000	2216	1f78b4
6	28400001	28500000	2480	1f78b4
6	28500001	28600000	16341	1f78b4
6	28600001	28700000	2004	1f78b4
6	28700001	28800000	13612	1f78b4
6	28800001	28900000	2108	1f78b4
6	28900001	29000000	2826	1f78b4
6	29000001	29100000	2971	1f78b4
6	29100001	29200000	2725	1f78b4
6	29200001	29300000	2309	1f78b4
6	29300001	29400000	2203	1f78b4
6	29400001	29500000	7952	1f78b4
6	29500001	29600000	8028	1f78b4
6	29600001	29700000	8087	1f78b4
6	29700001	29800000	3659	1f78b4
6	29800001	29900000	7948	1f78b4
6	29900001	30000000	1950	1f78b4
6	30000001	30100000	4189	1f78b4
6	30100001	30200000	2507	1f78b4
6	30200001	30300000	4034	1f78b4
6	30300001	30400000	1895	1f78b4
6	30400001	30500000	1594	1f78b4
6	30500001	30600000	3285	1f78b4
6	30600001	30700000	1320	1f78b4
6	30700001	30800000	1953	1f78b4
6	30800001	30900000	3136	1f78b4
6	30900001	31000000	4746	1f78b4
6	31000001	31100000	2701	1f78b4
6	31100001	31200000	1350	1f78b4
6	31200001	31248787	407	1f78b4
7	1	100000	2654	1f78b4
7	100001	200000	6972	1f78b4
7	200001	300000	6739	1f78b4
7	300001	400000	4152	1f78b4
7	400001	500000	5291	1f78b4
7	500001	600000	3732	1f78b4
7	600001	700000	3727	1f78b4
7	700001	800000	4966	1f78b4
7	800001	900000	5304	1f78b4
7	900001	1000000	3483	1f78b4
7	1000001	1100000	3559	1f78b4
7	1100001	1200000	3301	1f78b4
7	1200001	1300000	2859	1f78b4
7	1300001	1400000	1650	1f78b4
7	1400001	1500000	11976	1f78b4
7	1500001	1600000	5959	1f78b4
7	1600001	1700000	6317	1f78b4
7	1700001	1800000	6096	1f78b4
7	1800001	1900000	2681	1f78b4
7	1900001	2000000	10655	1f78b4
7	2000001	2100000	4378	1f78b4
7	2100001	2200000	4836	1f78b4
7	2200001	2300000	3482	1f78b4
7	2300001	2400000	1959	1f78b4
7	2400001	2500000	2044	1f78b4
7	2500001	2600000	6945	1f78b4
7	2600001	2700000	3093	1f78b4
7	2700001	2800000	2705	1f78b4
7	2800001	2900000	2582	1f78b4
7	2900001	3000000	2437	1f78b4
7	3000001	3100000	761	1f78b4
7	3100001	3200000	3841	1f78b4
7	3200001	3300000	4466	1f78b4
7	3300001	3400000	4662	1f78b4
7	3400001	3500000	2421	1f78b4
7	3500001	3600000	4908	1f78b4
7	3600001	3700000	6031	1f78b4
7	3700001	3800000	1966	1f78b4
7	3800001	3900000	1200	1f78b4
7	3900001	4000000	1373	1f78b4
7	4000001	4100000	1135	1f78b4
7	4100001	4200000	3044	1f78b4
7	4200001	4300000	5947	1f78b4
7	4300001	4400000	2757	1f78b4
7	4400001	4500000	10898	1f78b4
7	4500001	4600000	3679	1f78b4
7	4600001	4700000	8141	1f78b4
7	4700001	4800000	6931	1f78b4
7	4800001	4900000	4797	1f78b4
7	4900001	5000000	1720	1f78b4
7	5000001	5100000	2363	1f78b4
7	5100001	5200000	2039	1f78b4
7	5200001	5300000	2100	1f78b4
7	5300001	5400000	2630	1f78b4
7	5400001	5500000	2245	1f78b4
7	5500001	5600000	3193	1f78b4
7	5600001	5700000	2580	1f78b4
7	5700001	5800000	2465	1f78b4
7	5800001	5900000	3151	1f78b4
7	5900001	6000000	8776	1f78b4
7	6000001	6100000	5111	1f78b4
7	6100001	6200000	3084	1f78b4
7	6200001	6300000	2806	1f78b4
7	6300001	6400000	5963	1f78b4
7	6400001	6500000	3640	1f78b4
7	6500001	6600000	331	1f78b4
7	6600001	6700000	2750	1f78b4
7	6700001	6800000	3880	1f78b4
7	6800001	6900000	3563	1f78b4
7	6900001	7000000	6072	1f78b4
7	7000001	7100000	7385	1f78b4
7	7100001	7200000	3813	1f78b4
7	7200001	7300000	10196	1f78b4
7	7300001	7400000	14605	1f78b4
7	7400001	7500000	6945	1f78b4
7	7500001	7600000	11521	1f78b4
7	7600001	7700000	10043	1f78b4
7	7700001	7800000	6124	1f78b4
7	7800001	7900000	14697	1f78b4
7	7900001	8000000	4908	1f78b4
7	8000001	8100000	15241	1f78b4
7	8100001	8200000	11300	1f78b4
7	8200001	8300000	20447	1f78b4
7	8300001	8400000	12893	1f78b4
7	8400001	8500000	18700	1f78b4
7	8500001	8600000	5658	1f78b4
7	8600001	8700000	7236	1f78b4
7	8700001	8800000	7488	1f78b4
